TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES - FIAGRO;12.358.507/0001-09;EXITUS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138819;Cotas de Fundos;0;0;380396;;2026-03-31
CLASSES - FIAGRO;12.358.507/0001-09;EXITUS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138819;Disponibilidades;;;6096363;;2026-03-31
CLASSES - FIAGRO;12.358.507/0001-09;EXITUS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138819;Outras aplicações;0;0;160130707;;2026-03-31
CLASSES - FIAGRO;12.358.507/0001-09;EXITUS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138819;Títulos Públicos;10994461;0;10881493;;2026-03-31
CLASSES - FIAGRO;12.358.507/0001-09;EXITUS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138819;Valores a pagar;;;9020372;;2026-03-31
CLASSES - FIAGRO;12.358.507/0001-09;EXITUS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138819;Valores a receber;;;2629667;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Ações;0;0;30806251;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Cotas de Fundos;;;10660521;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Disponibilidades;;;5701;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Outras aplicações;;;54846456;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;18104755;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Títulos ligados ao agronegócio;;;502457613;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Valores a pagar;;;8654318;;2026-03-31
CLASSES - FIAGRO;28.152.777/0001-90;SUNO AGRO - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1112256;Valores a receber;;;401756;;2026-03-31
CLASSES - FIAGRO;35.868.733/0001-27;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;2025-12-31;1138820;Cotas de Fundos;39731;0;515677;;2026-03-31
CLASSES - FIAGRO;35.868.733/0001-27;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;2025-12-31;1138820;Disponibilidades;;;0;;2026-03-31
CLASSES - FIAGRO;35.868.733/0001-27;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;2025-12-31;1138820;Títulos ligados ao agronegócio;0;0;17555587;;2026-03-31
CLASSES - FIAGRO;35.868.733/0001-27;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;2025-12-31;1138820;Valores a pagar;;;49452;;2026-03-31
CLASSES - FIAGRO;35.868.733/0001-27;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;2025-12-31;1138820;Valores a receber;;;13681;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Cotas de Fundos;;;39546689;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Disponibilidades;;;644;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Operações Compromissadas;;;8738833;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;12439901;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Títulos ligados ao agronegócio;;;87325608;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Valores a pagar;;;1378455;;2026-03-31
CLASSES - FIAGRO;37.037.297/0001-70;GALAPAGOS RECEBÍVEIS DO AGRONEGÓCIO - FIAGRO-IMOBILIÁRIO RESPONSABILIDADE LIMITADA;2025-12-31;1112209;Valores a receber;;;15503;;2026-03-31
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138822;Cotas de Fundos;12822399;6363169;27086560;;2026-03-31
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138822;Disponibilidades;;;0;;2026-03-31
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138822;Títulos ligados ao agronegócio;0;0;624659704;;2026-03-31
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138822;Valores a pagar;;;11503158;;2026-03-31
CLASSES - FIAGRO;40.413.979/0001-44;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS RIZA AGRO - FIAGRO - IMOBILIÁRIO;2025-12-31;1138822;Valores a receber;;;1716677;;2026-03-31
CLASSES - FIAGRO;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-12-31;1138821;Cotas de Fundos;0;0;13714921;;2026-03-31
CLASSES - FIAGRO;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-12-31;1138821;Disponibilidades;;;9000;;2026-03-31
CLASSES - FIAGRO;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-12-31;1138821;Operações Compromissadas;;;180192;;2026-03-31
CLASSES - FIAGRO;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-12-31;1138821;Títulos ligados ao agronegócio;1123023;0;54416622;;2026-03-31
CLASSES - FIAGRO;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-12-31;1138821;Valores a pagar;;;84248;;2026-03-31
CLASSES - FIAGRO;41.197.105/0001-60;MAV FI EM CADEIAS PRODUTIVAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO-DIREITOS CREDITÓRIOS;2025-12-31;1138821;Valores a receber;;;7297985;;2026-03-31
CLASSES - FIAGRO;41.218.352/0001-03;OURINVEST INNOVATION - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1113200;Cotas de Fundos;;;55076544;;2026-03-31
CLASSES - FIAGRO;41.218.352/0001-03;OURINVEST INNOVATION - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1113200;Disponibilidades;;;105;;2026-03-31
CLASSES - FIAGRO;41.218.352/0001-03;OURINVEST INNOVATION - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1113200;Outros valores mobiliários registrados na CVM objeto de oferta pública;;;5062262;;2026-03-31
CLASSES - FIAGRO;41.218.352/0001-03;OURINVEST INNOVATION - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1113200;Títulos ligados ao agronegócio;;;28933338;;2026-03-31
CLASSES - FIAGRO;41.218.352/0001-03;OURINVEST INNOVATION - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1113200;Valores a pagar;;;1361158;;2026-03-31
CLASSES - FIAGRO;41.218.352/0001-03;OURINVEST INNOVATION - FIAGRO RESPONSABILIDADE LIMITADA;2025-12-31;1113200;Valores a receber;;;6966;;2026-03-31
CLASSES - FIAGRO;41.272.747/0001-86;PATRIA CREDITO AGRO FI NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA;2025-12-31;1138824;Cotas de Fundos;10129409;7822654;4073753;;2026-03-31
CLASSES - FIAGRO;41.272.747/0001-86;PATRIA CREDITO AGRO FI NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA;2025-12-31;1138824;Disponibilidades;;;18464;;2026-03-31
CLASSES - FIAGRO;41.272.747/0001-86;PATRIA CREDITO AGRO FI NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA;2025-12-31;1138824;Outros valores mobiliários ofertados privadamente;0;0;1744146;;2026-03-31
CLASSES - FIAGRO;41.272.747/0001-86;PATRIA CREDITO AGRO FI NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA;2025-12-31;1138824;Títulos ligados ao agronegócio;0;18998994;36846836;;2026-03-31
CLASSES - FIAGRO;41.272.747/0001-86;PATRIA CREDITO AGRO FI NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA;2025-12-31;1138824;Valores a pagar;;;613993;;2026-03-31
CLASSES - FIAGRO;41.272.747/0001-86;PATRIA CREDITO AGRO FI NAS CADEIAS PRODUTIVAS DO AGRONEGOCIO - FIAGRO - RESP LIMITADA;2025-12-31;1138824;Valores a receber;;;265;;2026-03-31
CLASSES - FIAGRO;42.133.756/0001-59;NAGRO GHIA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104075;Cotas de Fundos;;;1478025;;2026-03-31
CLASSES - FIAGRO;42.133.756/0001-59;NAGRO GHIA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104075;Disponibilidades;;;2000;;2026-03-31
CLASSES - FIAGRO;42.133.756/0001-59;NAGRO GHIA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104075;Outras aplicações;0;0;31242751;;2026-03-31
CLASSES - FIAGRO;42.133.756/0001-59;NAGRO GHIA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104075;Valores a pagar;;;10067569;;2026-03-31
CLASSES - FIAGRO;42.133.756/0001-59;NAGRO GHIA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104075;Valores a receber;;;72807;;2026-03-31
CLASSES - FIAGRO;42.592.476/0001-09;LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO;2025-12-31;1138823;Cotas de Fundos;51079401;22011060;3665683;;2026-03-31
CLASSES - FIAGRO;42.592.476/0001-09;LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO;2025-12-31;1138823;Disponibilidades;;;0;;2026-03-31
CLASSES - FIAGRO;42.592.476/0001-09;LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO;2025-12-31;1138823;Títulos ligados ao agronegócio;0;47896639;96625577;;2026-03-31
CLASSES - FIAGRO;42.592.476/0001-09;LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO;2025-12-31;1138823;Valores a pagar;;;1570987;;2026-03-31
CLASSES - FIAGRO;42.592.476/0001-09;LESTE FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS- FIAGRO - IMOBILIÁRIO;2025-12-31;1138823;Valores a receber;;;170965;;2026-03-31
CLASSES - FIAGRO;43.951.911/0001-07;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA - FIAGRO - IMOBILIÁRIO;2025-12-31;1138895;Cotas de Fundos;7203527;8392096;27655990;;2026-03-31
CLASSES - FIAGRO;43.951.911/0001-07;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA - FIAGRO - IMOBILIÁRIO;2025-12-31;1138895;Disponibilidades;;;6772;;2026-03-31
CLASSES - FIAGRO;43.951.911/0001-07;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA - FIAGRO - IMOBILIÁRIO;2025-12-31;1138895;Títulos ligados ao agronegócio;3402161;0;160611488;;2026-03-31
CLASSES - FIAGRO;43.951.911/0001-07;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA - FIAGRO - IMOBILIÁRIO;2025-12-31;1138895;Valores a pagar;;;172709;;2026-03-31
CLASSES - FIAGRO;43.951.911/0001-07;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS EXES ARAGUAIA - FIAGRO - IMOBILIÁRIO;2025-12-31;1138895;Valores a receber;;;161056;;2026-03-31
CLASSES - FIAGRO;44.272.584/0001-20;LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - REPONSABILIDADE LIMITADA;2025-12-31;1104018;Cotas de Fundos;;;261661;;2026-03-31
CLASSES - FIAGRO;44.272.584/0001-20;LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - REPONSABILIDADE LIMITADA;2025-12-31;1104018;Disponibilidades;;;1476236;;2026-03-31
CLASSES - FIAGRO;44.272.584/0001-20;LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - REPONSABILIDADE LIMITADA;2025-12-31;1104018;Operações Compromissadas;;;103765;;2026-03-31
CLASSES - FIAGRO;44.272.584/0001-20;LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - REPONSABILIDADE LIMITADA;2025-12-31;1104018;Outras aplicações;375851;0;43030602;;2026-03-31
CLASSES - FIAGRO;44.272.584/0001-20;LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - REPONSABILIDADE LIMITADA;2025-12-31;1104018;Valores a pagar;;;41297754;;2026-03-31
CLASSES - FIAGRO;44.272.584/0001-20;LAVORO AGRO FIDC DAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - REPONSABILIDADE LIMITADA;2025-12-31;1104018;Valores a receber;;;1441689;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Cotas de Fundos;;;1481032;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Disponibilidades;;;12628;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Outras aplicações;0;0;153011588;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Títulos de Crédito Privado;;;1700927;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Títulos ligados ao agronegócio;;;7698705;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Valores a pagar;;;11369809;;2026-03-31
CLASSES - FIAGRO;44.302.001/0001-66;CULTTIVO CRÉDITO AGRÍCOLA FIAGRO - DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1104055;Valores a receber;;;457114;;2026-03-31
CLASSES - FIAGRO;45.123.558/0001-00;CANAÃ FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;2025-12-31;1138825;Cotas de Fundos;134949005;107419179;34519641;;2026-03-31
CLASSES - FIAGRO;45.123.558/0001-00;CANAÃ FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;2025-12-31;1138825;Disponibilidades;;;0;;2026-03-31
CLASSES - FIAGRO;45.123.558/0001-00;CANAÃ FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;2025-12-31;1138825;Títulos ligados ao agronegócio;0;0;1222295820;;2026-03-31
CLASSES - FIAGRO;45.123.558/0001-00;CANAÃ FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;2025-12-31;1138825;Valores a pagar;;;442409;;2026-03-31
CLASSES - FIAGRO;45.123.558/0001-00;CANAÃ FI NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;2025-12-31;1138825;Valores a receber;;;2069;;2026-03-31
CLASSES - FIAGRO;45.718.511/0001-81;RIZA EOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO  IMOBILIÁRIO;2025-12-31;1138827;Cotas de Fundos;441232;250000;15069973;;2026-03-31
CLASSES - FIAGRO;45.718.511/0001-81;RIZA EOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO  IMOBILIÁRIO;2025-12-31;1138827;Disponibilidades;;;8162;;2026-03-31
CLASSES - FIAGRO;45.718.511/0001-81;RIZA EOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO  IMOBILIÁRIO;2025-12-31;1138827;Valores a pagar;;;472447;;2026-03-31
CLASSES - FIAGRO;45.718.511/0001-81;RIZA EOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS  FIAGRO  IMOBILIÁRIO;2025-12-31;1138827;Valores a receber;;;167475283;;2026-03-31
CLASSES - FIAGRO;45.938.137/0001-20;RIZA NERO FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO PARTICIPAÇÕES MULT;2025-12-31;1138826;Cotas de Fundos;16525;0;453908;;2026-03-31
CLASSES - FIAGRO;45.938.137/0001-20;RIZA NERO FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO PARTICIPAÇÕES MULT;2025-12-31;1138826;Disponibilidades;;;1000;;2026-03-31
CLASSES - FIAGRO;45.938.137/0001-20;RIZA NERO FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO PARTICIPAÇÕES MULT;2025-12-31;1138826;Valores a pagar;;;17688;;2026-03-31
CLASSES - FIAGRO;45.938.137/0001-20;RIZA NERO FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO PARTICIPAÇÕES MULT;2025-12-31;1138826;Valores a receber;;;14244477;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;Cotas de Fundos;;;51833734;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;DIFERENCIAL DE SWAP A PAGAR;;;1007357;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;DIFERENCIAL DE SWAP A RECEBER;;;1087;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;Disponibilidades;;;1497;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;Outras aplicações;13000000;0;48702132;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;Valores a pagar;;;95524336;;2026-03-31
CLASSES - FIAGRO;47.936.340/0001-92;FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS OPEA AGRO INSUMOS RESPONSABILIDADE LIMI;2025-12-31;1104021;Valores a receber;;;80350;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Cotas de Fundos;;;88812;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Outras aplicações;4907719;0;86773506;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Outros valores mobiliários registrados na CVM objeto de oferta pública;0;0;2703070;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Títulos de Crédito Privado;;;45877;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Títulos ligados ao agronegócio;;;10932754;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Valores a pagar;;;25286415;;2026-03-31
CLASSES - FIAGRO;48.946.335/0001-23;NAGRO OIKOS FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - DIREITOS CREDITÓRIOS;2025-12-31;1104094;Valores a receber;;;5584884;;2026-03-31
CLASSES - FIAGRO;50.749.446/0001-91;CAETÊ FIAGRO - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-12-31;1104009;Cotas de Fundos;;;242136;;2026-03-31
CLASSES - FIAGRO;50.749.446/0001-91;CAETÊ FIAGRO - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-12-31;1104009;Outras aplicações;0;0;47294969;;2026-03-31
CLASSES - FIAGRO;50.749.446/0001-91;CAETÊ FIAGRO - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-12-31;1104009;Valores a pagar;;;47382819;;2026-03-31
CLASSES - FIAGRO;50.749.446/0001-91;CAETÊ FIAGRO - FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2025-12-31;1104009;Valores a receber;;;30318462;;2026-03-31
CLASSES - FIAGRO;50.860.854/0001-16;THRÉPSI FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1090092;Cotas de Fundos;;;1309931;;2026-03-31
CLASSES - FIAGRO;50.860.854/0001-16;THRÉPSI FIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-12-31;1090092;Disponibilidades;;;12292724;;2026-03-31
