TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;TP_TITPUB;CD_ISIN;CD_SELIC;DT_EMISSAO;DT_VENC
FI;35.502.503/0001-40;DAVID KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;224.000000;994913.63;;2023-09-30;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB4Q4;760199;2015-01-14;2055-05-15
FI;35.504.728/0001-35;BRAIN GEPETO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;1294.000000;1127837.41;0.000000;0.00;0.000000;0.00;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7N2;100000;2018-02-01;2025-01-01
FI;35.504.728/0001-35;BRAIN GEPETO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;30.000000;406738.22;37.000000;501450.16;7.000000;95251.18;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RM3;210100;2023-07-05;2029-09-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;10000.000000;50142761.52;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB674;760199;2022-01-05;2032-08-15
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;22500.000000;103530808.58;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB682;760199;2022-01-12;2027-05-15
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;222674.000000;214686798.50;;2023-11-29;NOTAS DO TESOURO NACIONAL - SERIE F;BRSTNCNTF212;950199;2022-01-07;2033-01-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;91000.000000;68847004.84;44500.000000;33719931.93;0.000000;0.00;;2023-11-29;LETRAS DO TESOURO NACIONAL;BRSTNCLTN848;100000;2023-01-06;2026-07-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;55000.000000;43680798.86;50000.000000;39765912.50;55000.000000;43799163.36;;2023-11-29;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7U7;100000;2020-02-06;2026-01-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;7800.000000;5350322.92;7800.000000;5303511.88;;2023-11-29;LETRAS DO TESOURO NACIONAL;BRSTNCLTN871;100000;2023-07-07;2027-07-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;2950.000000;40175621.51;2950.000000;40380165.05;;2023-11-29;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RG5;210100;2020-07-03;2027-03-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;650.000000;8913656.91;;2023-11-29;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RF7;210100;2020-03-13;2026-09-01
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;7000.000000;30293721.73;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB3B8;760199;2010-02-10;2030-08-15
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;500.000000;2189443.03;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB3C6;760199;2010-02-10;2040-08-15
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;32500.000000;140054611.32;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB682;760199;2022-01-12;2027-05-15
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1300.000000;5716202.04;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB6B1;760199;2023-01-04;2033-05-15
FI;35.504.764/0001-07;ITAÚ ALVORADA ULTRA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;6000.000000;26034134.99;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB674;760199;2022-01-05;2032-08-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;18.000000;17298.34;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7S1;100000;2020-01-03;2024-01-01
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;5921.000000;26180304.27;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB0O7;760199;2006-03-07;2035-05-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;5198.000000;22495252.22;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB3B8;760199;2010-02-10;2030-08-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;4039.000000;17686320.81;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB3C6;760199;2010-02-10;2040-08-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;8060.000000;35139515.11;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB3D4;760199;2010-02-10;2050-08-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1558.000000;6845102.73;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB690;760199;2022-01-12;2060-08-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;5042.000000;22394439.88;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB4Q4;760199;2015-01-14;2055-05-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1445.000000;6353778.42;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB6B1;760199;2023-01-04;2033-05-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1721.000000;7467457.70;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB674;760199;2022-01-05;2032-08-15
FI;35.504.933/0001-09;BRADESCO FAMÍLIA PREVIDÊNCIA IMA-B 5+ ATIVO FUNDO DE INVESTIMENTO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;4890.000000;21617479.90;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB0A6;760199;2004-08-15;2045-05-15
FI;35.505.781/0001-50;JGP PREVIDENCIÁRIO 100 ITAÚ 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;234.000000;204986.62;;2023-11-29;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7N2;100000;2018-02-01;2025-01-01
FI;35.505.835/0001-88;LUPEA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;25.000000;109039.64;75.000000;336343.72;370.000000;1605438.07;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB674;760199;2022-01-05;2032-08-15
FI;35.505.835/0001-88;LUPEA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;660.000000;525589.96;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7U7;100000;2020-02-06;2026-01-01
FI;35.505.835/0001-88;LUPEA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;25.000000;111034.90;65.000000;291393.84;360.000000;1591776.43;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB0O7;760199;2006-03-07;2035-05-15
FI;35.505.993/0001-38;VERDE AM VP FEEDER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;279.000000;3772613.22;91.000000;1232810.44;4.000000;54616.88;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RI1;210100;2022-01-05;2028-03-01
FI;35.506.044/0001-72;CANVAS ENDURO BRASILPREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;656.000000;615768.19;;2023-11-29;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7Y9;100000;2022-01-07;2024-04-01
FI;35.506.044/0001-72;CANVAS ENDURO BRASILPREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;8929.000000;8854740.37;;2023-11-29;NOTAS DO TESOURO NACIONAL - SERIE F;BRSTNCNTF1Q6;950199;2018-01-05;2029-01-01
FI;35.506.044/0001-72;CANVAS ENDURO BRASILPREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1722.000000;7287595.24;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB4U6;760199;2016-01-06;2026-08-15
FI;35.506.044/0001-72;CANVAS ENDURO BRASILPREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;13551.000000;57930201.51;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB4X0;760199;2018-01-10;2028-08-15
FI;35.506.044/0001-72;CANVAS ENDURO BRASILPREV FIFE FUNDO DE INVESTIMENTO MULTIMERCADO;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;327.000000;1425635.41;;2023-11-29;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB3D4;760199;2010-02-10;2050-08-15
FI;35.506.100/0001-79;JGP PREVIDENCIÁRIO 100 ITAÚ 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;922.000000;701778.58;;2023-11-29;LETRAS DO TESOURO NACIONAL;BRSTNCLTN848;100000;2023-01-06;2026-07-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;2967721.000000;2852036617.14;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7S1;100000;2020-01-03;2024-01-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;121596.000000;499307914.40;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB096;760199;2003-10-15;2024-08-15
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;2963586.000000;2575237810.76;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7N2;100000;2018-02-01;2025-01-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;124823.000000;1711736466.56;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RF7;210100;2020-03-13;2026-09-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;474575.000000;6514678546.23;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RE0;210100;2019-09-06;2026-03-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;1500.000000;20421709.48;48766.000000;670044663.22;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RD2;210100;2019-03-08;2025-09-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;110000.000000;1497029636.27;266980.000000;3668528028.20;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RC4;210100;2018-10-26;2025-03-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;20500.000000;277242944.37;555838.000000;7599555678.62;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RH3;210100;2021-07-02;2027-09-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;275549.000000;3771766997.43;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RG5;210100;2020-07-03;2027-03-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;191668.000000;2617077038.02;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RI1;210100;2022-01-05;2028-03-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;378720.000000;5166478757.91;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RK7;210100;2022-04-06;2028-09-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1950000.000000;1631471366.85;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7Z6;100000;2022-01-07;2025-07-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;3256400.000000;2593229011.07;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7U7;100000;2020-02-06;2026-01-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;550000.000000;492317049.40;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN822;100000;2022-07-08;2024-10-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;359521.000000;4898425984.16;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RL5;210100;2022-10-05;2029-03-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1930000.000000;1461886808.61;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN848;100000;2023-01-06;2026-07-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;300.000000;4122547.21;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF0008;210100;2018-07-06;2024-09-01
FI;35.536.379/0001-33;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST PÓS FIXADO RENDA FIXA;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;3000.000000;40861766.56;3000.000000;41225348.43;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1R90;210100;2017-07-14;2023-09-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;35750.000000;34356235.46;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7S1;100000;2020-01-03;2024-01-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;16700.000000;14240673.47;16700.000000;14287784.01;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN830;100000;2023-01-06;2025-04-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;923.000000;3961526.62;625.000000;2695581.68;3104.000000;13269519.99;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB4X0;760199;2018-01-10;2028-08-15
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;782.000000;3301602.79;236.000000;997330.68;3207.000000;13567187.59;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB633;760199;2020-01-08;2025-05-15
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;4223.000000;57803238.79;0.000000;0.00;791.000000;10869750.20;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1R90;210100;2017-07-14;2023-09-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;286.000000;1210787.94;0.000000;0.00;3547.000000;15011085.02;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB4U6;760199;2016-01-06;2026-08-15
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;79000.000000;59838890.07;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN848;100000;2023-01-06;2026-07-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;111.000000;479329.39;0.000000;0.00;1236.000000;5326381.08;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB682;760199;2022-01-12;2027-05-15
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;13000.000000;10882787.24;39500.000000;33047753.30;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7Z6;100000;2022-01-07;2025-07-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;25109.000000;25336317.56;;;NOTAS DO TESOURO NACIONAL - SERIE F;BRSTNCNTF170;950199;2014-01-10;2025-01-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;12.000000;164879.96;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RD2;210100;2019-03-08;2025-09-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;2.000000;27426.62;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RF7;210100;2020-03-13;2026-09-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;701.000000;9622903.99;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RE0;210100;2019-09-06;2026-03-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;1190.000000;4890929.77;0.000000;0.00;3084.000000;12706174.27;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB096;760199;2003-10-15;2024-08-15
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;87.000000;1195537.49;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RA8;210100;2018-01-05;2024-03-01
FI;35.536.415/0001-69;FUNDO DE INVESTIMENTO MULTIMERCADO ONE;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;251.000000;3448949.49;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RC4;210100;2018-10-26;2025-03-01
FI;35.536.438/0001-73;FUNDO DE INVESTIMENTO MULTIMERCADO WINNER;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;19416.000000;18658210.80;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7S1;100000;2020-01-03;2024-01-01
FI;35.536.438/0001-73;FUNDO DE INVESTIMENTO MULTIMERCADO WINNER;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;1838.000000;25254113.33;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RD2;210100;2019-03-08;2025-09-01
FI;35.536.438/0001-73;FUNDO DE INVESTIMENTO MULTIMERCADO WINNER;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;165.000000;2267237.71;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF1RC4;210100;2018-10-26;2025-03-01
FI;35.536.438/0001-73;FUNDO DE INVESTIMENTO MULTIMERCADO WINNER;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;1400.000000;19210260.14;9965.000000;136937276.52;;;LETRAS FINANCEIRAS DO TESOURO;BRSTNCLF0008;210100;2018-07-06;2024-09-01
FI;35.536.438/0001-73;FUNDO DE INVESTIMENTO MULTIMERCADO WINNER;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;200000.000000;192555171.80;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN7S1;100000;2020-01-03;2024-01-01
FI;35.536.438/0001-73;FUNDO DE INVESTIMENTO MULTIMERCADO WINNER;2023-08-31;Títulos Públicos;Título público federal;;Para negociação;0.000000;0.00;0.000000;0.00;2456.000000;10583812.33;;;NOTAS DO TESOURO NACIONAL SERIE B;BRSTNCNTB682;760199;2022-01-12;2027-05-15
FI;35.536.520/0001-06;FUNDO DE INVESTIMENTO CAIXA MASTER RENDA FIXA ATIVA LONGO PRAZO;2023-08-31;Operações Compromissadas;Título público federal;N;Para negociação;;;;;6760.000000;6015947.00;;;LETRAS DO TESOURO NACIONAL;BRSTNCLTN822;100000;2022-07-08;2024-10-01
