TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;152.000000;127173.87;;;PJ;13.284.642/0001-01;NOVACKI INDUSTRIAL S.A.;2024-11-25;S;DI1;DI de um dia;100.000000;6.000000;;S;N;13.284.642/0001-01
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;74.000000;50670.58;74.000000;37366.46;;;PJ;50.935.576/0001-19;PLASCAR INDUSTRIA DE COMPONENTES PLASTICOS LTDA.;2023-11-22;N;;;;;42.570000;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;167.000000;49594.66;;;PJ;00.436.042/0047-52;POLIMPORT - COMERCIO E EXPORTACAO LTDA;2024-07-15;S;DI1;DI de um dia;100.000000;5.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;121.000000;75553.55;;;PJ;32.402.502/0001-35;QI SOCIEDADE DE CREDITO SA;2024-09-16;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;500.000000;390094.11;;;PJ;32.402.502/0001-35;QI SOCIEDADE DE CREDITO SA;2025-12-29;S;DI1;DI de um dia;100.000000;5.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;100.000000;33527.18;;;PJ;43.954.460/0001-61;RODOVIARIO MORADA DO SOL LTDA;2023-12-21;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;150.000000;143195.68;;;PJ;44.463.156/0001-84;SERVIMED COMERCIAL LTDA;2025-04-28;S;OUT;OUTROS;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;150.000000;50177.69;;;PJ;16.952.307/0001-22;SOLUBIO TECNOLOGIAS AGRICOLAS S/A;2024-02-26;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;73.000000;73432.57;;;PJ;16.952.307/0001-22;SOLUBIO TECNOLOGIAS AGRICOLAS S/A;2024-09-23;S;OUT;OUTROS;100.000000;6.000000;;S;S;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;698.000000;353129.96;;;PJ;45.397.007/0001-27;SPLICE DO BRASIL TELEC E ELETRONICA S.A.;2025-02-10;S;DI1;DI de um dia;100.000000;6.200000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;705.000000;647982.47;;;PJ;07.278.350/0001-63;SS COMERCIO DE COSMETICOS E PRODUTOS DE HIGIENE PESSOAL LTDA;2025-06-26;S;DI1;DI de um dia;100.000000;7.500000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;115.000000;97039.79;;;PJ;01.306.014/0001-09;STOCK TECH S.A. ARMAZENS GERAIS;2024-06-10;S;OUT;OUTROS;100.000000;7.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;145.000000;110275.93;;;PJ;10.635.691/0001-53;VIARONDON CONCESSIONARIA DE RODOVIA S.A.;2024-05-08;S;OUT;OUTROS;100.000000;8.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;200.000000;33395.36;;;PJ;09.267.996/0001-70;YUNY INCORPORADORA HOLDING S.A.;2023-10-26;S;DI1;DI de um dia;100.000000;6.500000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;400.000000;218697.13;;;PJ;84.229.889/0001-73;BRANDILI TEXTIL LTDA;2024-09-13;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;740.000000;371873.84;;;PJ;61.554.028/0001-65;CECIL S/A - LAMINACAO DE METAIS;2024-02-23;S;OUT;OUTROS;100.000000;6.167800;;S;S;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;964.000000;999064.50;;;PJ;00.117.842/0001-28;CIBRAFERTIL COMPANHIA BRASILEIRA DE FERTILIZANTES;2024-03-18;S;OUT;OUTROS;100.000000;4.450000;;S;S;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;62.000000;20864.31;;;PJ;61.082.723/0001-71;FAGOR EDERLAN BRASILEIRA AUTO-PECAS LTDA.;2024-04-15;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;116.000000;82802.42;;;PJ;05.826.986/0001-77;FRIGORIFICO BETTER BEEF LTDA;2025-01-20;S;OUT;OUTROS;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;502.000000;191778.40;;;PJ;85.070.068/0001-08;GONCALVES & TORTOLA S/A;2024-04-26;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;242.000000;71455.83;;;PJ;04.220.031/0001-09;IBERO INDUSTRIA BRASILEIRA DE EQUIPAMENTOS RODOVIARIOS S.A;2024-03-11;S;DI1;DI de um dia;100.000000;7.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;500.000000;407424.35;;;PJ;47.333.539/0001-26;INDUSTRIA CERAMICA FRAGNANI LTDA;2024-10-21;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;250.000000;56160.15;;;PJ;02.886.413/0001-40;INDUSTRIA DE PAPEIS SUDESTE LTDA EM RECUPERACAO JUDICIAL;2023-12-14;S;DI1;DI de um dia;100.000000;9.000000;;S;N;02.886.413/0001-40
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;494.000000;502243.80;;;PJ;02.886.413/0001-40;INDUSTRIA DE PAPEIS SUDESTE LTDA EM RECUPERACAO JUDICIAL;2024-11-04;S;OUT;OUTROS;100.000000;9.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;348.000000;58054.52;;;PJ;74.423.880/0001-45;LEF PISOS E REVESTIMENTOS S.A.;2023-11-30;S;DI1;DI de um dia;100.000000;5.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;313.000000;131457.33;;;PJ;52.311.289/0001-63;MARCHESAN IMPLEMENTOS E MAQUINAS AGRICOLAS TATU S.A.;2024-06-17;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;172.000000;72432.72;;;PJ;13.284.642/0001-01;NOVACKI INDUSTRIAL S.A.;2024-06-13;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;121.000000;121763.59;;;PJ;61.144.150/0006-78;PADO S A INDUSTRIAL COMERCIAL E IMPORTADORA;2025-11-24;S;OUT;OUTROS;100.000000;7.000000;;S;S;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;731.000000;562962.95;;;PJ;32.402.502/0001-35;QI SOCIEDADE DE CREDITO SA;2024-09-16;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;297.000000;241419.47;;;PJ;12.229.415/0001-10;S A USINA CORURIPE ACUCAR E ALCOOL;2025-01-31;S;OUT;OUTROS;100.000000;5.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;97.000000;32828.05;;;PJ;82.982.075/0001-80;TEXTIL RENAUXVIEW S.A.;2023-10-03;S;DI1;DI de um dia;100.000000;7.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;500.000000;214815.98;;;PJ;81.315.426/0001-36;TUPER S.A.;2024-05-27;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;1593.000000;800806.49;;;PJ;75.717.355/0001-03;USINA DE ACUCAR SANTA TEREZINHA LTDA EM RECUPERACAO JUDICIAL;2023-11-21;S;OUT;OUTROS;100.000000;5.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;300.000000;150102.51;;;PJ;75.717.355/0001-03;USINA DE ACUCAR SANTA TEREZINHA LTDA EM RECUPERACAO JUDICIAL;2023-11-30;S;OUT;OUTROS;100.000000;5.000000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;110.000000;32402.50;;;PJ;01.070.037/0001-59;VIEMAR INDUSTRIA E COMERCIO LTDA;2024-03-14;S;DI1;DI de um dia;100.000000;6.500000;;S;N;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;749.000000;750257.86;749.000000;751160.07;;;PJ;33.412.792/0001-60;CONSTRUTORA QUEIROZ GALVAO S/A;2025-02-25;S;OUT;OUTROS;100.000000;5.750000;;S;S;
FI;43.619.145/0001-88;QI QUATÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2023-08-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;250.000000;259665.64;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA DIREITOS CRED AGRONEG;2025-12-22;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
FI;43.619.743/0001-57;SANTANDER HAPVIDA ANS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;3.000000;5870790.25;;;PJ;02.998.611/0001-04;COMPANHIA DE TR;2024-05-06;S;DI1;DI de um dia;100.000000;1.300945;;S;N;
FI;43.619.743/0001-57;SANTANDER HAPVIDA ANS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;898.000000;923622.53;;;PJ;00.001.180/0001-26;ELETROBRAS;2024-06-20;S;DI1;DI de um dia;100.000000;2.218875;;S;N;
FI;43.619.743/0001-57;SANTANDER HAPVIDA ANS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2.000000;6440167.57;;;PJ;06.057.223/0001-71;SENDAS DISTRIBU;2025-02-27;S;DI1;DI de um dia;100.000000;1.530000;;S;N;
FI;43.619.743/0001-57;SANTANDER HAPVIDA ANS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;6271.000000;6479111.36;;;PJ;28.201.130/0001-01;ENERGISA TRANSM;2025-06-08;S;DI1;DI de um dia;100.000000;1.449999;;S;N;
FI;43.619.743/0001-57;SANTANDER HAPVIDA ANS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1550.000000;1656272.60;;;PJ;04.370.282/0001-70;COPEL GERAÇÃO;2025-09-10;S;DI1;DI de um dia;100.000000;1.334249;;S;N;
FI;43.619.743/0001-57;SANTANDER HAPVIDA ANS RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1689.000000;1721725.95;;;PJ;15.139.629/0001-94;COELBA;2027-06-20;S;DI1;DI de um dia;100.000000;1.413366;;S;N;
FI;43.690.459/0001-77;BARZEL RETAIL RECEBÍVEIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2023-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;4.090058;190943466.53;0.000000;0.00;1.000000;39539097.23;;;PJ;41.833.763/0001-09;BARZEL RETAIL FUNDO DE INVESTIMENTO IMOBILIARIO;2034-03-31;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;N;N;
FI;43.737.615/0001-08;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER IU RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;47.000000;47866.53;;2023-11-29;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2028-08-15;S;DI1;DI de um dia;100.000000;1.950000;;S;N;
FI;43.737.615/0001-08;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER IU RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;40.000000;40000.00;;2023-11-29;PJ;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2028-08-23;S;DI1;DI de um dia;100.000000;2.250000;;S;N;
FI;43.737.615/0001-08;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER IU RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;29.000000;29745.74;;2023-11-29;PJ;00.001.180/0001-26;ELETROBRAS SA;2024-06-20;S;DI1;DI de um dia;100.000000;1.350000;;S;N;
FI;43.737.615/0001-08;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER IU RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;44.000000;44361.14;;2023-11-29;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2032-08-25;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;1087.000000;1107055.63;;2023-11-29;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA COELB;2028-08-15;S;DI1;DI de um dia;100.000000;2.019251;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;650.000000;650000.00;;2023-11-29;PJ;01.616.929/0001-02;SANEAGO;2028-08-23;S;DI1;DI de um dia;100.000000;2.361387;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;53.000000;53836.46;;2023-11-29;PJ;06.047.087/0001-39;REDE D OR SAO LUIZ SA;2031-07-25;S;DI1;DI de um dia;100.000000;2.353080;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;1800.000000;18028.67;;2023-11-29;PJ;42.644.220/0001-06;SPE SANEAMENTO RIO 4 S.A;2034-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.078168;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;2400.000000;24112.68;;2023-11-29;PJ;42.310.775/0001-03;SPE SANEAMENTO RIO 1 S.A;2034-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.078168;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;762.000000;784515.07;;2023-11-29;PJ;00.001.180/0001-26;ELETROBRAS SA;2024-06-20;S;DI1;DI de um dia;100.000000;1.027465;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;268.000000;268754.43;;2023-11-29;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2032-08-25;S;DI1;DI de um dia;100.000000;1.416539;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;200563.00;;2023-11-29;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2032-08-25;S;DI1;DI de um dia;100.000000;1.478642;;S;N;
FI;43.760.546/0001-53;SPARTA PREVIDÊNCIA INFLAÇÃO MASTER FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;80.000000;80225.20;;2023-11-29;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2032-08-25;S;DI1;DI de um dia;100.000000;1.372688;;S;N;
FI;43.778.949/0001-20;XP HORIZONTE CRÉDITO PRIVADO XP SEGUROS MASTER FUNDO DE INVESTIMENTO EM RENDA FIXA;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;32437.000000;33395426.94;;2023-11-29;PJ;00.001.180/0001-26;ELETROBRAS SA;2024-06-20;S;DI1;DI de um dia;100.000000;1.027465;;S;N;
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;2461.000000;2499839.96;;2023-11-29;PJ;06.047.087/0001-39;REDE D'OR SAO LUIZ S.A;2031-07-25;S;DI1;DI de um dia;100.000000;2.250000;;S;N;
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;2790.000000;2831092.14;;2023-11-29;PJ;16.670.085/0001-55;LOCALIZA RENT A CAR S/A;2033-08-11;S;DI1;DI de um dia;100.000000;2.350000;;S;N;
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;180040.000000;1807471.27;;2023-11-29;PJ;42.310.775/0001-03;SPE SANEAMENTO RIO 1 S.A.;2034-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;13.800000;;S;N;
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-08-31;Debêntures;Debênture simples;N;Para negociação;;;;;226281.000000;2265995.43;;2023-11-29;PJ;42.310.775/0001-03;SPE SANEAMENTO RIO 1 S.A.;2042-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.400000;;S;N;
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;7018.000000;7198469.70;;2023-11-29;PJ;00.001.180/0001-26;ELETROBRAS SA;2024-06-20;S;DI1;DI de um dia;100.000000;1.350000;;S;N;
FI;43.794.389/0001-05;VINLAND MACRO PREVIDENCIARIO V MASTER MULTIMERCADO FUNDO DE INVESTIMENTO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1650.000000;1663542.60;;2023-11-29;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2032-08-25;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
FI;43.806.746/0001-08;MASTER CREDITO HY FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2023-08-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;150.000000;158936.99;;2023-11-29;PJ;27.317.702/0001-50;SPIC BRASIL ENE;2026-03-30;S;DI1;DI de um dia;100.000000;2.178367;;S;N;
